transaction_id,amount,transaction_hour,merchant_category,device_type,location,failed_attempts,account_age_days,is_fraud,iqr_anomaly
TXN002404,107.13,19,Other,Android,Delhi,0,2217,1,0
TXN002405,1105.6,5,Shopping,Web,Bangalore,1,1054,0,1
TXN002406,741.41,9,Bills,iOS,Pune,0,296,0,1
TXN002407,31.2,1,Food,Android,Chennai,0,258,0,0
TXN002408,401.69,23,Entertainment,Android,Bangalore,0,1422,0,0
TXN002409,392.95,12,Bills,Web,Bangalore,0,2527,0,0
TXN002410,37.42,6,Shopping,Android,Delhi,0,2634,0,0
TXN002411,396.44,7,Travel,Android,Delhi,1,1152,0,0
TXN002412,939.66,22,Other,Web,Chennai,0,626,0,1
TXN002413,38.59,15,Other,iOS,Delhi,0,1234,1,0
TXN002414,49.35,10,Bills,Android,Delhi,0,864,0,0
TXN002415,503.3,3,Other,Android,Delhi,0,758,0,0
TXN002416,205.57,16,Other,iOS,Pune,0,2233,0,0
TXN002417,287.66,15,Bills,Android,Delhi,0,2937,0,0
TXN002418,223.34,18,Bills,Android,Delhi,2,1951,0,0
TXN002419,237.18,22,Shopping,Android,Bangalore,0,869,0,0
TXN002420,30.21,10,Shopping,Android,Bangalore,0,2654,0,0
TXN002421,521.54,6,Other,Web,Chennai,2,946,0,0
TXN002422,603.96,12,Bills,iOS,Hyderabad,1,684,0,0
TXN002423,112.7,18,Bills,iOS,Chennai,0,2004,0,0
TXN002424,140.87,16,Other,Web,Pune,0,421,0,0
TXN002425,23.63,21,Food,Android,Pune,1,1413,0,0
TXN002426,275.09,12,Travel,Android,Pune,1,362,0,0
TXN002427,294.85,11,Entertainment,iOS,Mumbai,1,2269,0,0
TXN002428,137.74,6,Entertainment,Android,Chennai,0,1399,1,0
TXN002429,572.05,0,Other,Android,Chennai,0,324,0,0
TXN002430,99.4,0,Entertainment,Android,Delhi,1,2212,0,0
TXN002431,292.23,19,Shopping,Android,Delhi,0,2280,0,0
TXN002432,43.66,22,Shopping,Android,Delhi,0,1768,0,0
TXN002433,144.28,13,Food,Android,Hyderabad,1,2165,0,0
TXN002434,120.39,14,Other,Android,Pune,2,2422,0,0
TXN002435,194.49,10,Shopping,Android,Delhi,0,2640,0,0
TXN002436,95.26,23,Other,Android,Mumbai,0,1749,0,0
TXN002437,126.75,8,Other,Android,Bangalore,0,279,0,0
TXN002438,399.92,16,Bills,Web,Mumbai,0,2396,0,0
TXN002439,87.87,3,Travel,Web,Hyderabad,0,2366,0,0
TXN002440,21.59,19,Travel,iOS,Delhi,1,330,0,0
TXN002441,1211.36,18,Other,Web,Chennai,0,1059,0,1
TXN002442,778.79,6,Travel,Web,Bangalore,0,578,0,1
TXN002443,31.48,0,Travel,Android,Pune,0,2335,1,0
TXN002444,339.56,8,Entertainment,Android,Hyderabad,1,647,0,0
TXN002445,81.16,12,Entertainment,Web,Mumbai,0,251,0,0
TXN002446,203.61,23,Bills,iOS,Delhi,0,2390,1,0
TXN002447,211.26,1,Food,Android,Hyderabad,0,377,0,0
TXN002448,112.02,1,Shopping,iOS,Hyderabad,0,2941,0,0
TXN002449,57.94,23,Shopping,Android,Chennai,0,2706,0,0
TXN002450,64.8,14,Entertainment,Android,Pune,0,720,0,0
TXN002451,49.43,16,Other,Android,Chennai,0,2168,0,0
TXN002452,54.7,12,Travel,Android,Chennai,1,1224,0,0
TXN002453,136.92,6,Bills,Android,Pune,0,323,0,0
TXN002454,62.87,8,Food,iOS,Mumbai,2,2269,0,0
TXN002455,336.45,11,Entertainment,Android,Chennai,0,2883,0,0
TXN002456,884.21,2,Other,Android,Pune,1,60,1,1
TXN002457,73.99,22,Bills,Android,Hyderabad,1,635,0,0
TXN002458,197.81,21,Other,iOS,Hyderabad,1,811,0,0
TXN002459,270.32,14,Bills,Web,Pune,0,1557,0,0
TXN002460,261.49,6,Entertainment,Android,Hyderabad,1,1151,0,0
TXN002461,162.58,22,Bills,Android,Bangalore,0,81,0,0
TXN002462,361.85,0,Travel,Android,Bangalore,0,2552,0,0
TXN002463,264.73,13,Bills,iOS,Pune,0,2016,0,0
TXN002464,33.61,18,Food,Android,Pune,0,2887,0,0
TXN002465,421.15,15,Bills,Android,Mumbai,0,379,0,0
TXN002466,430.41,9,Shopping,Android,Pune,0,1030,0,0
TXN002467,59.39,0,Bills,Android,Chennai,0,787,0,0
TXN002468,155.33,4,Other,Web,Hyderabad,1,1071,0,0
TXN002469,336.97,2,Entertainment,Android,Chennai,0,2307,0,0
TXN002470,115.45,16,Shopping,Android,Pune,2,743,0,0
TXN002471,537.85,17,Entertainment,iOS,Hyderabad,0,639,0,0
TXN002472,2531.7,20,Other,iOS,Bangalore,1,1534,0,1
TXN002473,57.79,18,Food,Android,Hyderabad,1,2652,0,0
TXN002474,28.3,21,Travel,Web,Mumbai,2,892,0,0
TXN002475,213.7,21,Food,iOS,Delhi,0,1465,0,0
TXN002476,352.79,17,Shopping,Android,Hyderabad,0,2465,0,0
TXN002477,112.5,15,Other,Android,Pune,0,684,0,0
TXN002478,848.88,1,Other,Android,Mumbai,0,2079,0,1
TXN002479,29.78,14,Travel,Android,Bangalore,0,2969,0,0
TXN002480,340.87,12,Bills,Android,Bangalore,0,180,0,0
TXN002481,71.73,12,Shopping,iOS,Delhi,0,2008,0,0
TXN002482,1168.24,15,Travel,iOS,Pune,0,1400,0,1
TXN002483,1621.36,7,Entertainment,Android,Chennai,0,1847,0,1
TXN002484,59.15,10,Travel,Android,Chennai,0,782,0,0
TXN002485,76.75,7,Entertainment,Android,Hyderabad,4,1706,0,0
TXN002486,416.34,21,Entertainment,iOS,Bangalore,0,1221,0,0
TXN002487,93.26,9,Other,iOS,Mumbai,0,657,0,0
TXN002488,140.54,22,Travel,Android,Delhi,0,2756,0,0
TXN002489,153.0,0,Other,iOS,Chennai,0,929,0,0
TXN002490,14.83,11,Other,Android,Hyderabad,1,1920,0,0
TXN002491,145.97,8,Food,iOS,Hyderabad,0,140,0,0
TXN002492,64.87,4,Food,Android,Bangalore,0,2257,0,0
TXN002493,82.13,8,Other,Android,Mumbai,1,1006,0,0
TXN002494,839.12,15,Other,Android,Mumbai,1,1464,0,1
TXN002495,32.86,17,Entertainment,iOS,Chennai,0,210,0,0
TXN002496,393.8,7,Other,iOS,Hyderabad,0,396,0,0
TXN002497,106.19,22,Shopping,Web,Bangalore,0,1578,0,0
TXN002498,106.09,10,Travel,Android,Mumbai,1,2251,0,0
TXN002499,383.16,19,Shopping,Android,Hyderabad,0,2163,0,0
TXN002500,223.2,18,Food,Android,Mumbai,0,2625,0,0
TXN002501,294.34,3,Shopping,iOS,Delhi,2,1736,0,0
TXN002502,474.29,19,Bills,iOS,Mumbai,0,1659,0,0
TXN002503,99.73,9,Bills,iOS,Mumbai,0,1984,0,0
TXN002504,71.19,23,Food,iOS,Hyderabad,0,976,0,0
TXN002505,40.36,12,Shopping,iOS,Mumbai,0,460,0,0
TXN002506,55.12,19,Travel,Web,Mumbai,0,1699,0,0
TXN002507,5109.79,13,Food,Android,Delhi,1,687,0,1
TXN002508,660.91,20,Bills,iOS,Mumbai,0,1427,0,0
TXN002509,29.33,1,Food,Web,Mumbai,0,293,0,0
TXN002510,30.36,3,Shopping,Android,Hyderabad,0,198,0,0
TXN002511,264.61,6,Shopping,iOS,Bangalore,0,346,0,0
TXN002512,286.21,18,Shopping,Android,Delhi,0,2481,0,0
TXN002513,286.76,16,Entertainment,Android,Mumbai,0,242,0,0
TXN002514,109.3,15,Shopping,iOS,Bangalore,0,1621,0,0
TXN002515,127.67,12,Other,Android,Hyderabad,0,663,0,0
TXN002516,219.96,23,Bills,Android,Delhi,0,1951,1,0
TXN002517,164.53,23,Bills,iOS,Pune,1,1414,0,0
TXN002518,10.35,21,Entertainment,Android,Hyderabad,0,701,0,0
TXN002519,112.64,22,Bills,Android,Bangalore,0,2200,0,0
TXN002520,53.43,17,Bills,iOS,Delhi,1,1075,0,0
TXN002521,183.14,20,Food,Android,Mumbai,2,2630,0,0
TXN002522,5336.42,11,Shopping,Android,Bangalore,0,906,0,1
TXN002523,230.67,22,Other,Android,Hyderabad,0,423,0,0
TXN002524,101.88,0,Other,Android,Delhi,0,1988,0,0
TXN002525,448.61,14,Food,Android,Bangalore,0,2634,0,0
TXN002526,264.87,2,Other,iOS,Pune,1,2338,0,0
TXN002527,245.7,5,Food,Android,Bangalore,0,2601,0,0
TXN002528,307.42,13,Other,Android,Hyderabad,0,1798,0,0
TXN002529,1750.84,22,Bills,Web,Hyderabad,0,262,0,1
TXN002530,38.2,5,Travel,iOS,Mumbai,0,317,0,0
TXN002531,262.0,0,Shopping,Android,Mumbai,1,2453,1,0
TXN002532,48.83,19,Travel,Android,Bangalore,0,1839,0,0
TXN002533,289.05,5,Bills,iOS,Hyderabad,0,743,0,0
TXN002534,49.28,7,Entertainment,iOS,Bangalore,2,861,0,0
TXN002535,89.94,14,Food,iOS,Chennai,0,116,0,0
TXN002536,104.16,13,Other,Android,Pune,0,2974,1,0
TXN002537,478.65,15,Other,Android,Hyderabad,1,1938,0,0
TXN002538,446.82,19,Bills,Android,Chennai,0,2770,0,0
TXN002539,33.29,22,Other,iOS,Chennai,0,2247,1,0
TXN002540,158.53,15,Bills,iOS,Hyderabad,0,1282,0,0
TXN002541,63.34,18,Travel,Android,Mumbai,0,1264,0,0
TXN002542,32.78,23,Entertainment,Android,Bangalore,0,522,0,0
TXN002543,114.39,0,Food,Web,Delhi,0,1966,0,0
TXN002544,102.5,3,Other,Android,Delhi,0,2011,0,0
TXN002545,2730.01,23,Entertainment,Android,Pune,0,1593,0,1
TXN002546,249.52,9,Entertainment,iOS,Hyderabad,0,51,0,0
TXN002547,28.41,19,Entertainment,Android,Mumbai,1,61,1,0
TXN002548,75.36,17,Shopping,Android,Mumbai,0,374,0,0
TXN002549,505.56,1,Entertainment,Android,Mumbai,2,1933,0,0
TXN002550,1819.16,3,Bills,iOS,Delhi,0,1190,1,1
TXN002551,22.13,14,Shopping,Android,Chennai,1,513,0,0
TXN002552,15.55,3,Shopping,Web,Pune,2,1858,0,0
TXN002553,1401.3,15,Entertainment,Android,Delhi,0,2654,0,1
TXN002554,236.88,14,Other,iOS,Mumbai,0,1914,0,0
TXN002555,52.36,17,Other,Android,Delhi,2,1644,0,0
TXN002556,281.9,6,Other,Android,Delhi,0,345,0,0
TXN002557,6.28,14,Other,iOS,Pune,0,796,0,0
TXN002558,149.02,21,Bills,Android,Bangalore,2,954,0,0
TXN002559,219.95,10,Other,iOS,Hyderabad,0,1906,1,0
TXN002560,449.94,18,Food,Android,Chennai,0,1116,0,0
TXN002561,43.96,7,Entertainment,Android,Bangalore,1,2665,0,0
TXN002562,164.49,23,Shopping,Android,Hyderabad,1,2359,0,0
TXN002563,48.89,0,Food,iOS,Mumbai,0,64,1,0
TXN002564,201.64,2,Other,Android,Pune,1,1643,0,0
TXN002565,50.68,4,Food,Web,Pune,0,404,0,0
TXN002566,90.95,17,Shopping,Android,Bangalore,0,1316,0,0
TXN002567,44.93,11,Other,Android,Hyderabad,0,2016,0,0
TXN002568,324.2,11,Food,Android,Pune,1,2130,0,0
TXN002569,415.77,20,Bills,Android,Bangalore,0,838,0,0
TXN002570,112.0,18,Bills,Android,Pune,0,545,1,0
TXN002571,155.38,8,Entertainment,iOS,Delhi,2,543,0,0
TXN002572,26.09,10,Entertainment,Android,Delhi,1,2368,0,0
TXN002573,103.58,16,Food,Android,Bangalore,0,958,0,0
TXN002574,139.74,15,Shopping,Web,Bangalore,1,514,0,0
TXN002575,3445.94,3,Bills,Android,Chennai,1,1926,1,1
TXN002576,39.08,9,Travel,Android,Mumbai,0,2730,0,0
TXN002577,860.07,21,Entertainment,Android,Delhi,0,1168,0,1
TXN002578,490.9,14,Bills,Android,Pune,0,2852,0,0
TXN002579,207.84,18,Other,Android,Bangalore,0,153,0,0
TXN002580,1224.57,2,Food,Android,Hyderabad,0,1932,0,1
TXN002581,231.95,20,Bills,Android,Pune,0,1656,0,0
TXN002582,236.75,22,Bills,iOS,Mumbai,1,1614,1,0
TXN002583,139.25,4,Food,iOS,Hyderabad,1,302,0,0
TXN002584,644.38,10,Entertainment,iOS,Pune,0,694,0,0
TXN002585,553.22,23,Entertainment,Android,Mumbai,0,1435,0,0
TXN002586,70.05,4,Travel,Android,Hyderabad,0,2068,0,0
TXN002587,30.47,6,Travel,Android,Delhi,2,1274,1,0
TXN002588,116.33,5,Entertainment,Android,Bangalore,0,1826,1,0
TXN002589,56.82,12,Entertainment,Android,Pune,0,228,0,0
TXN002590,137.52,1,Entertainment,Android,Bangalore,2,2160,0,0
TXN002591,655.19,18,Entertainment,Android,Chennai,0,1556,0,0
TXN002592,85.73,10,Bills,iOS,Pune,0,1360,0,0
TXN002593,140.98,19,Travel,Android,Bangalore,1,407,0,0
TXN002594,159.12,4,Food,Web,Pune,1,1691,0,0
TXN002595,410.8,8,Shopping,iOS,Delhi,1,1012,0,0
TXN002596,10.01,5,Food,Android,Mumbai,0,376,0,0
TXN002597,71.66,16,Other,Android,Mumbai,0,2108,0,0
TXN002598,191.24,18,Shopping,iOS,Bangalore,1,1413,0,0
TXN002599,626.47,22,Bills,iOS,Hyderabad,0,2629,0,0
TXN002600,82.25,7,Other,Android,Bangalore,1,1374,0,0
TXN002601,15.61,6,Travel,Android,Pune,0,2353,1,0
TXN002602,312.2,4,Shopping,Android,Mumbai,1,774,0,0
TXN002603,69.24,14,Entertainment,Android,Pune,0,2495,0,0
TXN002604,35.6,9,Other,Web,Chennai,0,862,0,0
TXN002605,70.16,23,Bills,Android,Mumbai,2,1853,0,0
TXN002606,118.93,15,Shopping,Android,Hyderabad,0,1203,0,0
TXN002607,71.83,8,Entertainment,Android,Hyderabad,1,762,0,0
TXN002608,10.52,6,Other,iOS,Chennai,0,458,0,0
TXN002609,435.49,10,Bills,iOS,Pune,0,2328,0,0
TXN002610,685.3,8,Other,iOS,Pune,1,2088,0,0
TXN002611,324.35,16,Shopping,iOS,Pune,0,2494,0,0
TXN002612,37.89,8,Entertainment,iOS,Hyderabad,0,2627,1,0
TXN002613,116.54,2,Travel,iOS,Bangalore,0,606,0,0
TXN002614,147.26,21,Bills,Android,Bangalore,0,579,0,0
TXN002615,304.46,7,Shopping,Android,Mumbai,0,796,0,0
TXN002616,330.96,18,Entertainment,iOS,Delhi,0,486,0,0
TXN002617,61.5,19,Travel,Android,Bangalore,1,1322,0,0
TXN002618,163.76,15,Other,iOS,Bangalore,0,973,0,0
TXN002619,256.91,6,Entertainment,Android,Pune,0,2321,0,0
TXN002620,851.49,6,Travel,iOS,Pune,0,309,1,1
TXN002621,345.64,19,Shopping,Android,Chennai,0,833,0,0
TXN002622,382.55,12,Entertainment,Android,Bangalore,1,1162,0,0
TXN002623,164.12,2,Entertainment,iOS,Mumbai,0,2526,0,0
TXN002624,806.38,11,Food,Android,Pune,1,128,0,1
TXN002625,242.67,23,Bills,iOS,Chennai,0,1608,0,0
TXN002626,52.81,7,Entertainment,Android,Bangalore,2,881,0,0
TXN002627,799.55,12,Travel,Web,Mumbai,0,1157,0,1
TXN002628,342.92,19,Bills,iOS,Chennai,2,656,0,0
TXN002629,87.21,15,Shopping,Android,Delhi,0,75,0,0
TXN002630,83.48,6,Bills,iOS,Pune,0,603,0,0
TXN002631,211.85,3,Food,Android,Mumbai,0,655,0,0
TXN002632,258.74,11,Shopping,Android,Bangalore,0,1251,0,0
TXN002633,188.06,16,Entertainment,iOS,Chennai,0,2841,0,0
TXN002634,215.63,0,Other,iOS,Delhi,0,2182,0,0
TXN002635,1141.33,16,Shopping,Android,Mumbai,0,58,0,1
TXN002636,536.92,1,Shopping,Android,Delhi,0,198,0,0
TXN002637,186.56,5,Food,iOS,Mumbai,0,1580,0,0
TXN002638,459.24,11,Travel,Android,Bangalore,0,663,0,0
TXN002639,42.99,10,Shopping,iOS,Mumbai,1,898,0,0
TXN002640,239.25,20,Travel,iOS,Bangalore,0,917,0,0
TXN002641,1301.36,10,Bills,Android,Mumbai,0,2534,0,1
TXN002642,114.24,17,Other,Android,Chennai,1,2520,0,0
TXN002643,53.67,7,Food,Android,Mumbai,1,1390,0,0
TXN002644,67.86,6,Entertainment,iOS,Mumbai,0,825,0,0
TXN002645,40.14,13,Shopping,iOS,Hyderabad,0,2476,0,0
TXN002646,57.88,15,Other,iOS,Hyderabad,0,2263,0,0
TXN002647,95.14,11,Other,Android,Mumbai,0,2375,0,0
TXN002648,27.48,8,Travel,iOS,Hyderabad,1,2918,0,0
TXN002649,151.22,19,Shopping,Android,Bangalore,0,2608,0,0
TXN002650,438.23,22,Other,iOS,Hyderabad,1,1508,0,0
TXN002651,49.93,20,Food,Android,Mumbai,0,2043,0,0
TXN002652,918.87,15,Entertainment,iOS,Pune,0,2719,0,1
TXN002653,273.95,20,Bills,iOS,Delhi,0,687,0,0
TXN002654,511.17,18,Bills,Android,Pune,0,274,0,0
TXN002655,67.4,15,Travel,iOS,Pune,0,1047,1,0
TXN002656,413.82,8,Other,Android,Pune,0,165,0,0
TXN002657,40.03,12,Bills,Android,Pune,2,1777,0,0
TXN002658,431.94,4,Travel,Android,Delhi,0,1190,0,0
TXN002659,182.4,21,Entertainment,iOS,Mumbai,0,234,0,0
TXN002660,288.27,18,Shopping,iOS,Mumbai,0,913,0,0
TXN002661,36.21,9,Food,iOS,Delhi,1,1913,0,0
TXN002662,50.7,6,Entertainment,iOS,Chennai,1,585,0,0
TXN002663,303.89,8,Entertainment,Android,Hyderabad,0,2137,1,0
TXN002664,47.56,13,Bills,Android,Chennai,0,2326,0,0
TXN002665,258.75,14,Bills,Android,Bangalore,2,1468,0,0
TXN002666,28.77,12,Food,iOS,Pune,0,914,1,0
TXN002667,410.68,9,Shopping,Web,Pune,1,2715,0,0
TXN002668,33.82,13,Entertainment,Android,Delhi,0,1012,0,0
TXN002669,287.94,20,Other,iOS,Delhi,0,2474,1,0
TXN002670,314.43,22,Bills,iOS,Chennai,0,2122,0,0
TXN002671,64.32,11,Entertainment,Android,Bangalore,0,2079,1,0
TXN002672,298.4,18,Shopping,Android,Chennai,0,1215,0,0
TXN002673,202.86,5,Travel,iOS,Bangalore,0,1250,0,0
TXN002674,77.74,11,Shopping,Android,Mumbai,0,735,0,0
TXN002675,44.24,23,Entertainment,iOS,Pune,0,2636,0,0
TXN002676,14.08,12,Entertainment,Android,Mumbai,0,2303,0,0
TXN002677,225.78,7,Food,Android,Delhi,2,1055,0,0
TXN002678,22.7,15,Entertainment,Android,Mumbai,0,2021,0,0
TXN002679,166.4,1,Bills,iOS,Chennai,0,1346,0,0
TXN002680,108.19,21,Other,Android,Bangalore,0,148,0,0
TXN002681,335.28,6,Food,iOS,Delhi,1,627,0,0
TXN002682,103.29,11,Entertainment,Android,Mumbai,0,1884,0,0
TXN002683,99.95,6,Shopping,Android,Delhi,0,2645,0,0
TXN002684,357.18,18,Entertainment,iOS,Delhi,0,2652,0,0
TXN002685,221.87,13,Shopping,Android,Bangalore,0,37,0,0
TXN002686,216.89,8,Shopping,iOS,Chennai,2,1938,0,0
TXN002687,260.64,17,Entertainment,Android,Pune,0,2312,0,0
TXN002688,23.51,10,Shopping,iOS,Chennai,0,456,0,0
TXN002689,368.02,15,Other,iOS,Hyderabad,0,2679,0,0
TXN002690,309.5,18,Travel,iOS,Chennai,0,1669,0,0
TXN002691,43.82,10,Food,Android,Mumbai,1,2356,0,0
TXN002692,110.73,17,Entertainment,iOS,Hyderabad,0,2989,0,0
TXN002693,141.58,10,Travel,Android,Hyderabad,0,2930,0,0
TXN002694,126.29,3,Shopping,Android,Hyderabad,0,1815,0,0
TXN002695,221.55,17,Shopping,Android,Hyderabad,1,669,0,0
TXN002696,826.86,18,Food,Android,Chennai,1,2437,0,1
TXN002697,543.55,12,Travel,iOS,Hyderabad,0,1233,0,0
TXN002698,30.73,3,Travel,iOS,Mumbai,0,634,0,0
TXN002699,313.09,9,Entertainment,Android,Mumbai,0,2289,0,0
TXN002700,731.22,21,Shopping,iOS,Delhi,0,2793,0,1
TXN002701,236.08,4,Bills,Android,Mumbai,0,2626,0,0
TXN002702,549.59,2,Entertainment,iOS,Pune,0,2295,0,0
TXN002703,1660.25,15,Entertainment,iOS,Delhi,0,175,0,1
TXN002704,506.97,7,Entertainment,iOS,Mumbai,0,2718,1,0
TXN002705,200.17,23,Food,Android,Hyderabad,2,1706,0,0
TXN002706,520.14,6,Food,iOS,Bangalore,2,1086,0,0
TXN002707,176.6,18,Entertainment,Android,Hyderabad,0,2488,0,0
TXN002708,152.73,13,Other,iOS,Chennai,0,1487,0,0
TXN002709,97.35,14,Bills,Android,Delhi,0,1424,0,0
TXN002710,968.84,16,Travel,iOS,Bangalore,0,1637,0,1
TXN002711,55.58,20,Travel,Android,Mumbai,0,1753,0,0
TXN002712,933.41,0,Shopping,iOS,Hyderabad,0,1103,1,1
TXN002713,270.38,5,Travel,iOS,Delhi,1,2399,0,0
TXN002714,27.68,22,Travel,iOS,Delhi,1,1552,0,0
TXN002715,230.71,14,Bills,iOS,Mumbai,1,565,0,0
TXN002716,11.94,11,Travel,Web,Delhi,0,2146,0,0
TXN002717,314.38,20,Bills,iOS,Mumbai,0,2993,0,0
TXN002718,429.35,19,Food,Android,Mumbai,2,790,0,0
TXN002719,72.91,1,Bills,iOS,Hyderabad,0,1152,0,0
TXN002720,172.13,4,Food,Android,Delhi,1,2787,0,0
TXN002721,1548.42,8,Bills,iOS,Chennai,1,2904,0,1
TXN002722,80.89,19,Entertainment,iOS,Chennai,0,237,0,0
TXN002723,41.65,13,Other,Android,Hyderabad,0,844,0,0
TXN002724,878.31,17,Food,iOS,Hyderabad,1,927,0,1
TXN002725,1564.16,21,Food,iOS,Mumbai,0,2027,0,1
TXN002726,149.07,7,Travel,Android,Chennai,0,1425,0,0
TXN002727,499.57,1,Food,Android,Delhi,1,55,1,0
TXN002728,742.31,8,Bills,Android,Chennai,0,536,0,1
TXN002729,60.89,6,Entertainment,Web,Hyderabad,1,2225,0,0
TXN002730,82.9,17,Entertainment,Android,Hyderabad,0,890,0,0
TXN002731,650.05,15,Travel,iOS,Mumbai,1,407,0,0
TXN002732,1121.05,20,Bills,Android,Delhi,2,94,0,1
TXN002733,291.62,4,Bills,Android,Hyderabad,1,2806,0,0
TXN002734,51.64,22,Shopping,iOS,Pune,1,2880,0,0
TXN002735,1610.78,14,Food,Android,Delhi,0,2706,0,1
TXN002736,78.48,4,Travel,Web,Chennai,2,626,0,0
TXN002737,99.27,10,Entertainment,Android,Mumbai,0,2049,0,0
TXN002738,223.81,21,Other,Android,Chennai,0,2356,0,0
TXN002739,958.14,13,Shopping,Android,Pune,1,395,1,1
TXN002740,413.55,18,Bills,Web,Hyderabad,0,1841,0,0
TXN002741,244.16,2,Food,Android,Hyderabad,2,1911,0,0
TXN002742,258.77,23,Entertainment,Android,Delhi,1,528,0,0
TXN002743,156.37,9,Shopping,Android,Hyderabad,0,198,0,0
TXN002744,289.97,5,Bills,Android,Pune,1,2539,0,0
TXN002745,7.13,2,Entertainment,iOS,Delhi,0,2497,0,0
TXN002746,103.97,1,Entertainment,iOS,Pune,0,1953,0,0
TXN002747,198.26,12,Bills,Android,Bangalore,1,905,0,0
TXN002748,37.29,17,Bills,Android,Hyderabad,0,69,0,0
TXN002749,235.94,1,Travel,iOS,Chennai,0,2440,0,0
TXN002750,116.12,14,Entertainment,Android,Chennai,0,2161,0,0
TXN002751,1219.96,4,Bills,Android,Delhi,0,2421,1,1
TXN002752,980.07,14,Other,Android,Pune,0,538,0,1
TXN002753,84.86,20,Other,Android,Pune,0,2918,0,0
TXN002754,123.84,16,Shopping,Android,Pune,0,2415,0,0
TXN002755,135.81,1,Food,Android,Pune,0,1051,0,0
TXN002756,86.32,17,Other,Android,Bangalore,1,903,0,0
TXN002757,187.55,14,Travel,Android,Hyderabad,0,2059,0,0
TXN002758,59.74,19,Bills,iOS,Pune,2,2939,0,0
TXN002759,38.22,22,Food,Web,Mumbai,0,1757,0,0
TXN002760,313.33,2,Travel,Web,Mumbai,0,1850,0,0
TXN002761,315.9,4,Entertainment,iOS,Chennai,1,211,0,0
TXN002762,56.53,10,Food,Android,Hyderabad,1,36,0,0
TXN002763,434.6,8,Other,Android,Mumbai,1,694,0,0
TXN002764,69.55,4,Travel,iOS,Delhi,0,437,0,0
TXN002765,201.1,0,Bills,Android,Hyderabad,1,1352,0,0
TXN002766,397.19,13,Bills,Android,Chennai,0,2339,0,0
TXN002767,142.55,4,Travel,Android,Bangalore,0,1452,0,0
TXN002768,256.13,7,Entertainment,Android,Delhi,0,1644,1,0
TXN002769,79.86,20,Other,iOS,Delhi,0,1605,0,0
TXN002770,117.24,13,Travel,iOS,Pune,0,2552,0,0
TXN002771,115.93,15,Shopping,iOS,Hyderabad,2,2354,0,0
TXN002772,60.59,5,Travel,iOS,Bangalore,0,855,0,0
TXN002773,120.05,7,Travel,Android,Delhi,2,1674,0,0
TXN002774,23.14,1,Other,iOS,Bangalore,0,125,0,0
TXN002775,82.32,18,Bills,Android,Chennai,1,2825,0,0
TXN002776,105.44,8,Entertainment,iOS,Delhi,0,2470,0,0
TXN002777,109.13,4,Travel,Android,Mumbai,1,2062,0,0
TXN002778,111.07,4,Food,iOS,Chennai,0,428,0,0
TXN002779,137.81,18,Bills,Web,Chennai,1,1291,0,0
TXN002780,263.84,3,Bills,Android,Pune,1,1957,0,0
TXN002781,423.87,15,Travel,Android,Delhi,0,758,0,0
TXN002782,68.05,15,Other,Android,Mumbai,0,1024,0,0
TXN002783,35.03,15,Food,Android,Bangalore,1,1686,0,0
TXN002784,42.5,6,Travel,Android,Mumbai,0,837,0,0
TXN002785,82.71,17,Food,iOS,Chennai,0,1403,0,0
TXN002786,97.29,23,Bills,Android,Delhi,0,1404,0,0
TXN002787,58.91,20,Food,Android,Mumbai,1,796,0,0
TXN002788,31.33,0,Travel,iOS,Mumbai,1,1064,0,0
TXN002789,85.85,2,Shopping,Android,Chennai,0,1117,0,0
TXN002790,184.51,20,Shopping,Android,Bangalore,1,1175,0,0
TXN002791,303.09,7,Food,iOS,Mumbai,1,2264,0,0
TXN002792,76.03,0,Other,iOS,Pune,0,2469,0,0
TXN002793,90.41,6,Travel,Android,Mumbai,0,2277,0,0
TXN002794,48.81,6,Entertainment,Android,Hyderabad,0,2132,0,0
TXN002795,142.92,7,Shopping,Android,Chennai,1,411,1,0
TXN002796,53.62,18,Bills,Android,Hyderabad,0,324,0,0
TXN002797,295.23,16,Travel,Android,Chennai,1,2000,0,0
TXN002798,17.41,10,Travel,iOS,Chennai,0,84,0,0
TXN002799,96.39,14,Shopping,iOS,Hyderabad,0,1897,0,0
TXN002800,213.01,8,Entertainment,Android,Bangalore,2,672,0,0
TXN002801,185.05,16,Bills,iOS,Bangalore,0,1480,0,0
TXN002802,3757.99,10,Entertainment,Android,Chennai,0,109,0,1
TXN002803,225.82,5,Bills,Android,Hyderabad,0,669,0,0
TXN002804,44.48,8,Shopping,iOS,Mumbai,0,1542,0,0
TXN002805,132.35,17,Travel,iOS,Chennai,0,1304,1,0
TXN002806,17.61,19,Bills,Android,Pune,1,2373,1,0
TXN002807,134.73,1,Travel,Android,Chennai,1,768,0,0
TXN002808,54.62,3,Food,iOS,Delhi,0,202,0,0
TXN002809,445.18,17,Food,Android,Bangalore,0,928,0,0
TXN002810,76.75,0,Shopping,Android,Hyderabad,1,565,0,0
TXN002811,129.01,10,Shopping,Android,Mumbai,0,1542,0,0
TXN002812,69.22,2,Other,iOS,Pune,0,1850,0,0
TXN002813,1195.86,7,Shopping,Android,Mumbai,1,2845,0,1
TXN002814,100.94,4,Food,Web,Pune,1,2516,0,0
TXN002815,1338.18,19,Bills,Android,Chennai,1,1342,0,1
